EXP;PA;PC;PA_MW;PC_MW;Polycation unit MW, kDa;Polyanion unit MW, kDa;PA_Concentration;PC_Concentration;Thickness_8;Monomer or name_PA;SMILES_PA;Monomer or name_PC;SMILES_PC;N_of_monomers_PC;N_of_monomers_PA;Poly_PA_SMILES;Poly_PC_SMILES
1;PGA;PLL;55;30;0,21;0,15;1;1;94,70920338;Glycolic acid;C(C(=O)O)O;L-lysine;C(CCN)CC(C(=O)O)N;143;367;C(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)OC(C(=O)O)O;C(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)NC(CCN)CC(C(=O)O)N
